index,data
1874,55.107910
1875,54.929729
1876,54.754631
1877,54.582626
1878,54.413715
1879,54.247906
1880,54.085205
1881,53.925617
1882,53.769142
1883,53.615791
1884,53.465569
1885,53.318478
1886,53.174526
1887,53.033710
1888,52.896046
1889,52.761532
1890,52.630169
1891,52.501968
1892,52.376930
1893,52.255058
1894,52.136360
1895,52.020836
1896,51.908493
1897,51.799332
1898,51.693356
1899,51.590569
1900,51.490974
1901,51.394577
1902,51.301380
1903,51.211388
1904,51.124596
1905,51.041016
1906,50.960644
1907,50.883484
1908,50.809544
1909,50.738819
1910,50.671318
1911,50.607037
1912,50.545982
1913,50.488155
1914,50.433556
1915,50.382187
1916,50.334049
1917,50.289146
1918,50.247478
1919,50.209049
1920,50.173855
1921,50.141903
1922,50.113186
1923,50.087715
1924,50.065483
1925,50.046494
1926,50.030746
1927,50.018246
1928,50.008987
1929,50.002972
1930,50.000202
1931,50.000679
1932,50.004398
1933,50.011360
1934,50.021568
1935,50.035023
1936,50.051716
1937,50.071655
1938,50.094837
1939,50.121258
1940,50.150921
1941,50.183826
1942,50.219967
1943,50.259346
1944,50.301960
1945,50.347809
1946,50.396893
1947,50.449207
1948,50.504753
1949,50.563526
1950,50.625526
1951,50.690750
1952,50.759193
1953,50.830860
1954,50.905743
1955,50.983841
1956,51.065155
1957,51.149673
1958,51.237404
1959,51.328335
1960,51.422470
1961,51.519806
1962,51.620331
1963,51.724052
1964,51.830963
1965,51.941055
1966,52.054333
1967,52.170788
1968,52.290413
1969,52.413212
1970,52.539177
1971,52.668304
1972,52.800587
1973,52.936028
1974,53.074615
1975,53.216347
1976,53.361221
1977,53.509228
1978,53.660366
1979,53.814632
1980,53.972019
1981,54.132519
1982,54.296131
1983,54.462849
1984,54.632668
1985,54.805576
1986,54.981579
1987,55.160660
1988,55.342823
1989,55.528053
1990,55.716351
1991,55.907707
1992,56.102116
1993,56.299568
1994,56.500065
1995,56.703594
1996,56.910149
1997,57.119728
1998,57.332317
1999,57.547913
2000,57.766510
2001,57.988102
2002,58.212673
2003,58.440228
2004,58.670750
2005,58.904240
2006,59.140682
2007,59.380070
2008,59.622402
2009,59.867664
2010,60.115852
2011,60.366959
2012,60.620968
2013,60.877880
2014,61.137684
2015,61.400372
2016,61.665936
2017,61.934361
2018,62.205647
2019,62.479782
2020,62.756756
2021,63.036560
2022,63.319183
2023,63.604622
2024,63.892864
2025,64.183899
2026,64.477722
2027,64.774315
2028,65.073677
2029,65.375786
2030,65.680649
2031,65.988251
2032,66.298569
2033,66.611610
2034,66.927353
2035,67.245789
2036,67.566917
2037,67.890717
2038,68.217178
2039,68.546295
2040,68.878052
2041,69.212448
2042,69.549461
2043,69.889084
2044,70.231308
2045,70.576118
2046,70.923500
2047,71.273460
2048,71.625961
2049,71.981018
2050,72.338600
2051,72.698700
2052,73.061310
2053,73.426414
2054,73.794006
2055,74.164070
2056,74.536591
2057,74.911568
2058,75.288971
2059,75.668808
2060,76.051048
2061,76.435699
2062,76.822723
2063,77.212135
2064,77.603897
2065,77.998016
2066,78.394463
2067,78.793243
2068,79.194328
2069,79.597710
2070,80.003380
2071,80.411316
2072,80.821510
2073,81.233955
2074,81.648628
2075,82.065514
2076,82.484612
2077,82.905891
2078,83.329353
2079,83.754982
2080,84.182755
2081,84.612663
2082,85.044693
2083,85.478828
2084,85.915062
2085,86.353378
2086,86.793755
2087,87.236176
2088,87.680641
2089,88.127129
2090,88.575623
2091,89.026108
2092,89.478569
2093,89.932999
2094,90.389374
2095,90.847687
2096,91.307922
2097,91.770058
2098,92.234077
2099,92.699974
2100,93.167732
2101,93.637337
2102,94.108765
2103,94.582008
2104,95.057053
2105,95.533875
2106,96.012466
2107,96.492813
2108,96.974892
2109,97.458694
2110,97.944199
2111,98.431389
2112,98.920258
2113,99.410782
2114,99.902946
2115,100.396736
2116,100.892136
2117,101.389130
2118,101.887703
2119,102.387833
2120,102.889511
2121,103.392715
2122,103.897438
2123,104.403648
2124,104.911339
2125,105.420494
2126,105.931099
2127,106.443130
2128,106.956581
2129,107.471420
2130,107.987640
2131,108.505226
2132,109.024155
2133,109.544418
2134,110.065994
2135,110.588860
2136,111.113007
2137,111.638420
2138,112.165077
2139,112.692955
2140,113.222046
2141,113.752335
2142,114.283798
2143,114.816414
2144,115.350182
2145,115.885063
2146,116.421059
2147,116.958145
2148,117.496300
2149,118.035507
2150,118.575752
2151,119.117020
2152,119.659286
2153,120.202538
2154,120.746758
2155,121.291931
2156,121.838028
2157,122.385040
2158,122.932953
2159,123.481743
2160,124.031387
2161,124.581879
2162,125.133194
2163,125.685318
2164,126.238228
2165,126.791916
2166,127.346352
2167,127.901520
2168,128.457413
2169,129.013992
2170,129.571259
2171,130.129196
2172,130.687759
2173,131.246964
2174,131.806778
2175,132.367172
2176,132.928146
2177,133.489670
2178,134.051743
2179,134.614319
2180,135.177399
2181,135.740952
2182,136.304977
2183,136.869446
2184,137.434341
2185,137.999634
2186,138.565323
2187,139.131393
2188,139.697800
2189,140.264557
2190,140.831619
2191,141.398972
2192,141.966614
2193,142.534515
2194,143.102661
2195,143.671021
2196,144.239594
2197,144.808365
2198,145.377289
2199,145.946365
2200,146.515564
2201,147.084900
2202,147.654312
2203,148.223801
2204,148.793350
2205,149.362946
2206,149.932556
2207,150.502167
2208,151.071762
2209,151.641327
2210,152.210831
2211,152.780273
2212,153.349609
2213,153.918854
2214,154.487961
2215,155.056931
2216,155.625732
2217,156.194351
2218,156.762756
2219,157.330963
2220,157.898926
2221,158.466629
2222,159.034058
2223,159.601181
2224,160.168015
2225,160.734512
2226,161.300659
2227,161.866425
2228,162.431824
2229,162.996811
2230,163.561386
2231,164.125519
2232,164.689178
2233,165.252380
2234,165.815079
2235,166.377258
2236,166.938919
2237,167.500031
2238,168.060562
2239,168.620514
2240,169.179855
2241,169.738586
2242,170.296677
2243,170.854095
2244,171.410843
2245,171.966904
2246,172.522247
2247,173.076859
2248,173.630722
2249,174.183807
2250,174.736130
2251,175.287628
2252,175.838318
2253,176.388168
2254,176.937164
2255,177.485291
2256,178.032516
2257,178.578827
2258,179.124222
2259,179.668671
2260,180.212143
2261,180.754654
2262,181.296158
2263,181.836655
2264,182.376099
2265,182.914505
2266,183.451843
2267,183.988098
2268,184.523254
2269,185.057281
2270,185.590179
2271,186.121918
2272,186.652481
2273,187.181854
2274,187.710022
2275,188.236969
2276,188.762680
2277,189.287125
2278,189.810303
2279,190.332184
2280,190.852753
2281,191.372009
2282,191.889908
2283,192.406448
2284,192.921631
2285,193.435410
2286,193.947769
2287,194.458710
2288,194.968216
2289,195.476257
2290,195.982819
2291,196.487900
2292,196.991455
2293,197.493500
2294,197.994003
2295,198.492935
2296,198.990311
2297,199.486084
2298,199.980255
2299,200.472809
2300,200.963730
2301,201.452988
2302,201.940582
2303,202.426483
2304,202.910690
2305,203.393173
2306,203.873932
2307,204.352951
2308,204.830185
2309,205.305649
2310,205.779327
2311,206.251190
2312,206.721222
2313,207.189423
2314,207.655762
2315,208.120224
2316,208.582809
2317,209.043488
2318,209.502258
2319,209.959091
2320,210.413986
2321,210.866913
2322,211.317871
2323,211.766846
2324,212.213806
2325,212.658752
2326,213.101654
2327,213.542526
2328,213.981323
2329,214.418045
2330,214.852692
2331,215.285217
2332,215.715637
2333,216.143906
2334,216.570053
2335,216.994019
2336,217.415817
2337,217.835434
2338,218.252853
2339,218.668045
2340,219.081024
2341,219.491745
2342,219.900223
2343,220.306427
2344,220.710358
2345,221.111984
2346,221.511307
2347,221.908310
2348,222.302979
2349,222.695297
2350,223.085266
2351,223.472870
2352,223.858078
2353,224.240891
2354,224.621292
2355,224.999283
2356,225.374832
2357,225.747940
2358,226.118576
2359,226.486755
2360,226.852448
2361,227.215652
2362,227.576355
2363,227.934525
2364,228.290176
2365,228.643295
2366,228.993851
2367,229.341843
2368,229.687271
2369,230.030106
2370,230.370346
2371,230.707977
2372,231.042999
2373,231.375381
2374,231.705124
2375,232.032211
2376,232.356644
2377,232.678406
2378,232.997482
2379,233.313858
2380,233.627548
2381,233.938507
2382,234.246750
2383,234.552261
2384,234.855026
2385,235.155045
2386,235.452286
2387,235.746765
2388,236.038467
2389,236.327362
2390,236.613480
2391,236.896759
2392,237.177231
2393,237.454880
2394,237.729691
2395,238.001648
2396,238.270752
2397,238.537003
2398,238.800369
2399,239.060852
2400,239.318451
2401,239.573151
2402,239.824951
2403,240.073822
2404,240.319778
2405,240.562805
2406,240.802887
2407,241.040039
2408,241.274216
2409,241.505447
2410,241.733704
2411,241.958984
2412,242.181290
2413,242.400589
2414,242.616898
2415,242.830200
2416,243.040497
2417,243.247757
2418,243.452011
2419,243.653229
2420,243.851395
2421,244.046524
2422,244.238617
2423,244.427628
2424,244.613586
2425,244.796478
2426,244.976288
2427,245.153015
2428,245.326660
2429,245.497208
2430,245.664673
2431,245.829010
2432,245.990250
2433,246.148376
2434,246.303375
2435,246.455261
2436,246.604019
2437,246.749634
2438,246.892105
2439,247.031433
2440,247.167618
2441,247.300659
2442,247.430527
2443,247.557251
2444,247.680786
2445,247.801178
2446,247.918381
2447,248.032410
2448,248.143250
2449,248.250916
2450,248.355392
2451,248.456680
2452,248.554764
2453,248.649658
2454,248.741348
2455,248.829834
2456,248.915115
2457,248.997192
2458,249.076050
2459,249.151703
2460,249.224121
2461,249.293335
2462,249.359314
2463,249.422089
2464,249.481628
2465,249.537933
2466,249.591003
2467,249.640854
2468,249.687469
2469,249.730850
2470,249.770996
2471,249.807907
2472,249.841583
2473,249.872009
2474,249.899200
2475,249.923141
2476,249.943848
2477,249.961319
2478,249.975540
2479,249.986511
2480,249.994247
2481,249.998734
2482,249.999985
2483,249.997971
2484,249.992737
2485,249.984238
2486,249.972504
2487,249.957535
2488,249.939301
2489,249.917847
2490,249.893143
2491,249.865189
2492,249.834000
2493,249.799576
2494,249.761917
2495,249.721008
2496,249.676880
2497,249.629501
2498,249.578903
2499,249.525070
2500,249.468002
2501,249.407715
2502,249.344193
2503,249.277451
2504,249.207489
2505,249.134323
2506,249.057922
2507,248.978302
2508,248.895493
2509,248.809464
2510,248.720215
2511,248.627777
2512,248.532135
2513,248.433304
2514,248.331268
2515,248.226059
2516,248.117645
2517,248.006058
2518,247.891281
2519,247.773331
2520,247.652222
2521,247.527924
2522,247.400482
2523,247.269867
2524,247.136093
2525,246.999176
2526,246.859100
2527,246.715897
2528,246.569550
2529,246.420059
2530,246.267456
2531,246.111725
2532,245.952866
2533,245.790909
2534,245.625824
2535,245.457657
2536,245.286377
2537,245.112015
2538,244.934570
2539,244.754028
2540,244.570435
2541,244.383759
2542,244.194016
2543,244.001221
2544,243.805389
2545,243.606491
2546,243.404572
2547,243.199615
2548,242.991638
2549,242.780640
2550,242.566635
2551,242.349625
2552,242.129623
2553,241.906631
2554,241.680649
2555,241.451706
2556,241.219788
2557,240.984909
2558,240.747070
2559,240.506302
2560,240.262589
2561,240.015945
2562,239.766388
2563,239.513916
2564,239.258545
2565,239.000259
2566,238.739105
2567,238.475067
2568,238.208160
2569,237.938385
2570,237.665756
2571,237.390289
2572,237.111984
2573,236.830841
2574,236.546890
2575,236.260132
2576,235.970581
2577,235.678238
2578,235.383102
2579,235.085205
2580,234.784561
2581,234.481140
2582,234.175003
2583,233.866119
2584,233.554520
2585,233.240204
2586,232.923187
2587,232.603485
2588,232.281097
2589,231.956055
2590,231.628342
2591,231.297974
2592,230.964981
2593,230.629349
2594,230.291107
2595,229.950256
2596,229.606812
2597,229.260788
2598,228.912201
2599,228.561035
2600,228.207336
2601,227.851089
2602,227.492325
2603,227.131042
2604,226.767258
2605,226.400986
2606,226.032227
2607,225.660995
2608,225.287323
2609,224.911209
2610,224.532654
2611,224.151688
2612,223.768311
2613,223.382538
2614,222.994400
2615,222.603882
2616,222.210999
2617,221.815781
2618,221.418243
2619,221.018372
2620,220.616211
2621,220.211746
2622,219.805008
2623,219.396011
2624,218.984756
2625,218.571259
2626,218.155548
2627,217.737625
2628,217.317490
2629,216.895187
2630,216.470703
2631,216.044067
2632,215.615280
2633,215.184372
2634,214.751358
2635,214.316223
2636,213.879013
2637,213.439728
2638,212.998383
2639,212.554993
2640,212.109589
2641,211.662155
2642,211.212723
2643,210.761307
2644,210.307907
2645,209.852570
2646,209.395279
2647,208.936050
2648,208.474930
2649,208.011902
2650,207.546997
2651,207.080215
2652,206.611588
2653,206.141129
2654,205.668839
2655,205.194748
2656,204.718872
2657,204.241211
2658,203.761795
2659,203.280640
2660,202.797745
2661,202.313141
2662,201.826843
2663,201.338852
2664,200.849213
2665,200.357910
2666,199.864975
2667,199.370422
2668,198.874268
2669,198.376541
2670,197.877228
2671,197.376373
2672,196.873978
2673,196.370056
2674,195.864624
2675,195.357712
2676,194.849335
2677,194.339493
2678,193.828217
2679,193.315521
2680,192.801407
2681,192.285919
2682,191.769058
2683,191.250839
2684,190.731277
2685,190.210403
2686,189.688217
2687,189.164734
2688,188.639999
2689,188.113998
2690,187.586761
2691,187.058304
2692,186.528656
2693,185.997818
2694,185.465805
2695,184.932648
2696,184.398346
2697,183.862946
2698,183.326431
2699,182.788849
2700,182.250183
2701,181.710495
2702,181.169769
2703,180.628021
2704,180.085281
2705,179.541580
2706,178.996918
2707,178.451309
2708,177.904770
2709,177.357330
2710,176.809006
2711,176.259811
2712,175.709763
2713,175.158890
2714,174.607193
2715,174.054688
2716,173.501419
2717,172.947372
2718,172.392593
2719,171.837082
2720,171.280869
2721,170.723953
2722,170.166367
2723,169.608139
2724,169.049271
2725,168.489777
2726,167.929688
2727,167.369019
2728,166.807770
2729,166.246002
2730,165.683685
2731,165.120865
2732,164.557571
2733,163.993790
2734,163.429550
2735,162.864883
2736,162.299789
2737,161.734314
2738,161.168442
2739,160.602219
2740,160.035645
2741,159.468735
2742,158.901535
2743,158.334045
2744,157.766281
2745,157.198257
2746,156.630005
2747,156.061539
2748,155.492874
2749,154.924042
2750,154.355042
2751,153.785904
2752,153.216629
2753,152.647263
2754,152.077805
2755,151.508286
2756,150.938721
2757,150.369110
2758,149.799500
2759,149.229889
2760,148.660309
2761,148.090775
2762,147.521301
2763,146.951904
2764,146.382599
2765,145.813431
2766,145.244385
2767,144.675491
2768,144.106766
2769,143.538254
2770,142.969925
2771,142.401840
2772,141.834000
2773,141.266418
2774,140.699127
2775,140.132141
2776,139.565475
2777,138.999130
2778,138.433167
2779,137.867554
2780,137.302353
2781,136.737564
2782,136.173187
2783,135.609283
2784,135.045822
2785,134.482864
2786,133.920410
2787,133.358459
2788,132.797073
2789,132.236221
2790,131.675964
2791,131.116287
2792,130.557236
2793,129.998810
2794,129.441040
2795,128.883926
2796,128.327499
2797,127.771774
2798,127.216774
2799,126.662514
2800,126.109009
2801,125.556282
2802,125.004349
2803,124.453224
2804,123.902924
2805,123.353477
2806,122.804893
2807,122.257187
2808,121.710388
2809,121.164505
2810,120.619553
2811,120.075562
2812,119.532532
2813,118.990501
2814,118.449471
2815,117.909462
2816,117.370499
2817,116.832596
2818,116.295761
2819,115.760025
2820,115.225403
2821,114.691902
2822,114.159554
2823,113.628365
2824,113.098358
2825,112.569542
2826,112.041946
2827,111.515579
2828,110.990463
2829,110.466614
2830,109.944046
2831,109.422775
2832,108.902824
2833,108.384209
2834,107.866936
2835,107.351036
2836,106.836517
2837,106.323402
2838,105.811707
2839,105.301437
2840,104.792625
2841,104.285271
2842,103.779411
2843,103.275040
2844,102.772194
2845,102.270874
2846,101.771103
2847,101.272903
2848,100.776276
2849,100.281250
2850,99.787842
2851,99.296059
2852,98.805916
2853,98.317436
2854,97.830635
2855,97.345528
2856,96.862129
2857,96.380455
2858,95.900520
2859,95.422340
2860,94.945930
2861,94.471306
2862,93.998489
2863,93.527481
2864,93.058311
2865,92.590981
2866,92.125519
2867,91.661942
2868,91.200249
2869,90.740463
2870,90.282600
2871,89.826675
2872,89.372711
2873,88.920708
2874,88.470680
2875,88.022659
2876,87.576645
2877,87.132652
2878,86.690704
2879,86.250809
2880,85.812981
2881,85.377235
2882,84.943588
2883,84.512054
2884,84.082642
2885,83.655365
2886,83.230247
2887,82.807289
2888,82.386520
2889,81.967941
2890,81.551567
2891,81.137413
2892,80.725494
2893,80.315826
2894,79.908417
2895,79.503281
2896,79.100433
2897,78.699890
2898,78.301651
2899,77.905746
2900,77.512177
2901,77.120964
2902,76.732109
2903,76.345634
2904,75.961548
2905,75.579872
2906,75.200600
2907,74.823761
2908,74.449356
2909,74.077408
2910,73.707924
2911,73.340912
2912,72.976387
2913,72.614357
2914,72.254845
2915,71.897858
2916,71.543396
2917,71.191483
2918,70.842133
2919,70.495346
2920,70.151138
2921,69.809517
2922,69.470505
2923,69.134102
2924,68.800323
2925,68.469185
2926,68.140686
2927,67.814842
2928,67.491669
2929,67.171173
2930,66.853355
2931,66.538246
2932,66.225838
2933,65.916153
2934,65.609192
2935,65.304977
2936,65.003502
2937,64.704788
2938,64.408836
2939,64.115669
2940,63.825287
2941,63.537701
2942,63.252918
2943,62.970947
2944,62.691807
2945,62.415493
2946,62.142025
2947,61.871407
2948,61.603645
2949,61.338757
2950,61.076740
2951,60.817612
2952,60.561378
2953,60.308044
2954,60.057621
2955,59.810116
2956,59.565536
2957,59.323891
2958,59.085190
2959,58.849434
2960,58.616638
2961,58.386810
2962,58.159950
2963,57.936073
2964,57.715183
2965,57.497288
2966,57.282391
2967,57.070503
2968,56.861633
2969,56.655781
2970,56.452961
2971,56.253174
2972,56.056431
2973,55.862736
2974,55.672092
2975,55.484512
2976,55.299995
2977,55.118553
2978,54.940193
2979,54.764912
2980,54.592724
2981,54.423630
2982,54.257637
2983,54.094753
2984,53.934978
2985,53.778320
2986,53.624783
2987,53.474377
2988,53.327099
2989,53.182961
2990,53.041962
2991,52.904110
2992,52.769405
2993,52.637859
2994,52.509472
2995,52.384247
2996,52.262188
2997,52.143299
2998,52.027588
2999,51.915054
3000,51.805706
3001,51.699539
3002,51.596565
3003,51.496784
3004,51.400196
3005,51.306808
3006,51.216625
3007,51.129646
3008,51.045872
3009,50.965313
3010,50.887962
3011,50.813831
3012,50.742920
3013,50.675224
3014,50.610756
3015,50.549507
3016,50.491489
3017,50.436699
3018,50.385139
3019,50.336811
3020,50.291718
3021,50.249859
3022,50.211235
3023,50.175850
3024,50.143703
3025,50.114796
3026,50.089130
3027,50.066708
3028,50.047527
3029,50.031590
3030,50.018894
3031,50.009445
3032,50.003239
3033,50.000275
3034,50.000561
3035,50.004086
3036,50.010860
3037,50.020874
3038,50.034134
3039,50.050640
3040,50.070385
3041,50.093372
3042,50.119606
3043,50.149075
3044,50.181786
3045,50.217735
3046,50.256924
3047,50.299347
3048,50.345005
3049,50.393898
3050,50.446022
3051,50.501373
3052,50.559956
3053,50.621765
3054,50.686798
3055,50.755051
3056,50.826527
3057,50.901222
3058,50.979130
3059,51.060249
3060,51.144581
3061,51.232121
3062,51.322865
3063,51.416809
3064,51.513954
3065,51.614292
3066,51.717823
3067,51.824543
3068,51.934448
3069,52.047539
3070,52.163803
3071,52.283241
3072,52.405853
3073,52.531631
3074,52.660572
3075,52.792667
3076,52.927921
3077,53.066322
3078,53.207870
3079,53.352554
3080,53.500378
3081,53.651333
3082,53.805412
3083,53.962612
3084,54.122932
3085,54.286358
3086,54.452892
3087,54.622528
3088,54.795254
3089,54.971073
3090,55.149975
3091,55.331951
3092,55.517002
3093,55.705116
3094,55.896290
3095,56.090519
3096,56.287796
3097,56.488110
3098,56.691460
3099,56.897839
3100,57.107235
3101,57.319649
3102,57.535065
3103,57.753487
3104,57.974899
3105,58.199295
3106,58.426674
3107,58.657021
3108,58.890331
3109,59.126602
3110,59.365818
3111,59.607975
3112,59.853062
3113,60.101078
3114,60.352009
3115,60.605850
3116,60.862591
3117,61.122223
3118,61.384739
3119,61.650131
3120,61.918392
3121,62.189507
3122,62.463474
3123,62.740276
3124,63.019917
3125,63.302376
3126,63.587646
3127,63.875721
3128,64.166595
3129,64.460251
3130,64.756676
3131,65.055878
3132,65.357826
3133,65.662521
3134,65.969963
3135,66.280121
3136,66.593002
3137,66.908585
3138,67.226868
3139,67.547829
3140,67.871468
3141,68.197777
3142,68.526733
3143,68.858337
3144,69.192574
3145,69.529434
3146,69.868904
3147,70.210976
3148,70.555634
3149,70.902863
3150,71.252670
3151,71.605026
3152,71.959923
3153,72.317360
3154,72.677307
3155,73.039772
3156,73.404732
3157,73.772171
3158,74.142090
3159,74.514473
3160,74.889297
3161,75.266563
3162,75.646255
3163,76.028358
3164,76.412857
3165,76.799744
3166,77.189011
3167,77.580643
3168,77.974617
3169,78.370934
3170,78.769569
3171,79.170517
3172,79.573761
3173,79.979294
3174,80.387100
3175,80.797165
3176,81.209473
3177,81.624016
3178,82.040771
3179,82.459732
3180,82.880890
3181,83.304222
3182,83.729721
3183,84.157364
3184,84.587151
3185,85.019058
3186,85.453072
3187,85.889175
3188,86.327370
3189,86.767624
3190,87.209930
3191,87.654274
3192,88.100639
3193,88.549011
3194,88.999382
3195,89.451729
3196,89.906044
3197,90.362305
3198,90.820503
3199,91.280617
3200,91.742638
3201,92.206551
3202,92.672340
3203,93.139992
3204,93.609482
3205,94.080803
3206,94.553940
3207,95.028877
3208,95.505600
3209,95.984085
3210,96.464325
3211,96.946304
3212,97.430000
3213,97.915405
3214,98.402496
3215,98.891266
3216,99.381691
3217,99.873764
3218,100.367455
3219,100.862762
3220,101.359665
3221,101.858139
3222,102.358185
3223,102.859764
3224,103.362885
3225,103.867516
3226,104.373634
3227,104.881241
3228,105.390312
3229,105.900833
3230,106.412781
3231,106.926140
3232,107.440903
3233,107.957039
3234,108.474548
3235,108.993401
3236,109.513580
3237,110.035080
3238,110.557869
3239,111.081940
3240,111.607277
3241,112.133858
3242,112.661667
3243,113.190689
3244,113.720909
3245,114.252296
3246,114.784851
3247,115.318550
3248,115.853371
3249,116.389297
3250,116.926315
3251,117.464409
3252,118.003555
3253,118.543739
3254,119.084946
3255,119.627159
3256,120.170349
3257,120.714516
3258,121.259628
3259,121.805672
3260,122.352631
3261,122.900490
3262,123.449226
3263,123.998825
3264,124.549263
3265,125.100533
3266,125.652611
3267,126.205475
3268,126.759109
3269,127.313499
3270,127.868629
3271,128.424469
3272,128.981018
3273,129.538254
3274,130.096146
3275,130.654678
3276,131.213837
3277,131.773621
3278,132.333984
3279,132.894928
3280,133.456421
3281,134.018448
3282,134.580994
3283,135.144043
3284,135.707581
3285,136.271576
3286,136.836014
3287,137.400879
3288,137.966156
3289,138.531830
3290,139.097870
3291,139.664261
3292,140.230988
3293,140.798035
3294,141.365372
3295,141.932999
3296,142.500885
3297,143.069016
3298,143.637375
3299,144.205933
3300,144.774673
3301,145.343597
3302,145.912674
3303,146.481873
3304,147.051178
3305,147.620590
3306,148.190079
3307,148.759628
3308,149.329224
3309,149.898834
3310,150.468445
3311,151.038040
3312,151.607605
3313,152.177109
3314,152.746552
3315,153.315903
3316,153.885147
3317,154.454269
3318,155.023239
3319,155.592056
3320,156.160690
3321,156.729111
3322,157.297333
3323,157.865295
3324,158.433014
3325,159.000473
3326,159.567612
3327,160.134460
3328,160.700974
3329,161.267151
3330,161.832947
3331,162.398361
3332,162.963379
3333,163.527969
3334,164.092133
3335,164.655823
3336,165.219055
3337,165.781784
3338,166.343994
3339,166.905685
3340,167.466827
3341,168.027390
3342,168.587387
3343,169.146759
3344,169.705521
3345,170.263657
3346,170.821121
3347,171.377899
3348,171.934006
3349,172.489380
3350,173.044037
3351,173.597946
3352,174.151093
3353,174.703445
3354,175.255005
3355,175.805740
3356,176.355637
3357,176.904678
3358,177.452850
3359,178.000137
3360,178.546509
3361,179.091965
3362,179.636459
3363,180.180008
3364,180.722565
3365,181.264130
3366,181.804672
3367,182.344193
3368,182.882660
3369,183.420059
3370,183.956390
3371,184.491608
3372,185.025696
3373,185.558655
3374,186.090469
3375,186.621094
3376,187.150543
3377,187.678787
3378,188.205811
3379,188.731583
3380,189.256119
3381,189.779358
3382,190.301315
3383,190.821976
3384,191.341293
3385,191.859283
3386,192.375916
3387,192.891159
3388,193.405029
3389,193.917480
3390,194.428497
3391,194.938095
3392,195.446213
3393,195.952866
3394,196.458038
3395,196.961685
3396,197.463821
3397,197.964417
3398,198.463440
3399,198.960907
3400,199.456787
3401,199.951050
3402,200.443695
3403,200.934708
3404,201.424072
3405,201.911758
3406,202.397766
3407,202.882080
3408,203.364670
3409,203.845520
3410,204.324631
3411,204.801987
3412,205.277557
3413,205.751328
3414,206.223297
3415,206.693451
3416,207.161743
3417,207.628204
3418,208.092789
3419,208.555481
3420,209.016266
3421,209.475159
3422,209.932098
3423,210.387115
3424,210.840164
3425,211.291229
3426,211.740311
3427,212.187393
3428,212.632462
3429,213.075500
3430,213.516479
3431,213.955399
3432,214.392258
3433,214.827011
3434,215.259674
3435,215.690201
3436,216.118622
3437,216.544876
3438,216.968979
3439,217.390915
3440,217.810654
3441,218.228195
3442,218.643524
3443,219.056625
3444,219.467499
3445,219.876099
3446,220.282440
3447,220.686508
3448,221.088272
3449,221.487732
3450,221.884872
3451,222.279678
3452,222.672150
3453,223.062256
3454,223.449982
3455,223.835342
3456,224.218292
3457,224.598846
3458,224.976974
3459,225.352661
3460,225.725906
3461,226.096710
3462,226.465027
3463,226.830872
3464,227.194229
3465,227.555069
3466,227.913391
3467,228.269196
3468,228.622467
3469,228.973175
3470,229.321320
3471,229.666901
3472,230.009888
3473,230.350281
3474,230.688065
3475,231.023239
3476,231.355774
3477,231.685669
3478,232.012924
3479,232.337509
3480,232.659424
3481,232.978668
3482,233.295212
3483,233.609055
3484,233.920181
3485,234.228577
3486,234.534256
3487,234.837173
3488,235.137360
3489,235.434769
3490,235.729416
3491,236.021271
3492,236.310349
3493,236.596619
3494,236.880066
3495,237.160706
3496,237.438522
3497,237.713501
3498,237.985626
3499,238.254898
3500,238.521317
3501,238.784851
3502,239.045517
3503,239.303284
3504,239.558151
3505,239.810120
3506,240.059174
3507,240.305298
3508,240.548492
3509,240.788757
3510,241.026077
3511,241.260437
3512,241.491837
3513,241.720276
3514,241.945724
3515,242.168213
3516,242.387695
3517,242.604172
3518,242.817657
3519,243.028122
3520,243.235580
3521,243.440002
3522,243.641403
3523,243.839752
3524,244.035065
3525,244.227325
3526,244.416519
3527,244.602661
3528,244.785736
3529,244.965729
3530,245.142639
3531,245.316467
3532,245.487198
3533,245.654846
3534,245.819366
3535,245.980789
3536,246.139099
3537,246.294296
3538,246.446350
3539,246.595291
3540,246.741089
3541,246.883759
3542,247.023270
3543,247.159653
3544,247.292862
3545,247.422928
3546,247.549835
3547,247.673569
3548,247.794128
3549,247.911530
3550,248.025742
3551,248.136780
3552,248.244629
3553,248.349289
3554,248.450775
3555,248.549042
3556,248.644135
3557,248.736008
3558,248.824692
3559,248.910156
3560,248.992416
3561,249.071472
3562,249.147308
3563,249.219925
3564,249.289322
3565,249.355499
3566,249.418457
3567,249.478180
3568,249.534683
3569,249.587952
3570,249.638000
3571,249.684799
3572,249.728378
3573,249.768707
3574,249.805817
3575,249.839676
3576,249.870300
3577,249.897675
3578,249.921814
3579,249.942719
3580,249.960373
3581,249.974792
3582,249.985962
3583,249.993881
3584,249.998566
3585,250.000000
3586,249.998184
3587,249.993134
3588,249.984833
3589,249.973297
3590,249.958511
3591,249.940475
3592,249.919205
3593,249.894684
3594,249.866943
3595,249.835938
3596,249.801712
3597,249.764236
3598,249.723526
3599,249.679581
3600,249.632401
3601,249.581985
3602,249.528351
3603,249.471466
3604,249.411377
3605,249.348053
3606,249.281494
3607,249.211731
3608,249.138733
3609,249.062531
3610,248.983109
3611,248.900482
3612,248.814636
3613,248.725586
3614,248.633347
3615,248.537888
3616,248.439240
3617,248.337402
3618,248.232376
3619,248.124161
3620,248.012756
3621,247.898163
3622,247.780411
